LR_pair,timepoint,n_qualities,max_quality,min_quality,max_mean_strength,min_mean_strength,max_min_ratio,pvalue,padj,specificity,mean_HZE-Fe,std_HZE-Fe,n_HZE-Fe,mean_UV-B,std_UV-B,n_UV-B,mean_gamma,std_gamma,n_gamma,mean_GCR,std_GCR,n_GCR
AT3G51550->AT5G39020,0.5-2h,3,gamma,UV-B,228.1555805022719,0.18916076053025185,1206.1464537502943,0.01117080950080255,0.011321109272479356,quality-specific,0.19320230660155566,0.0003515245119844376,8,0.18916076053025185,0.0012328520746012887,9.0,228.1555805022719,172.87453873296107,22,,,
AT3G51550->AT5G39030,0.5-2h,3,gamma,UV-B,225.13297729412898,0.1682698398827624,1337.9282790723785,0.01117080950080255,0.011321109272479356,quality-specific,0.17186110466670065,0.0003134895184411771,8,0.1682698398827624,0.0010981611947661195,9.0,225.13297729412898,170.63166503187227,22,,,
AT3G51550->AT5G54380,0.5-2h,3,gamma,UV-B,278.37634104628927,0.36319466504992487,766.4659419158141,0.01117080950080255,0.011321109272479356,quality-specific,0.37083374988565065,0.000668846232796559,8,0.36319466504992487,0.002337640841190885,9.0,278.37634104628927,210.76534043334985,22,,,
AT3G51550->AT5G61350,0.5-2h,3,gamma,UV-B,243.10427154992587,0.19142787514255785,1269.952306417674,0.01117080950080255,0.011321109272479356,quality-specific,0.1954654606032039,0.0003564270855822724,8,0.19142787514255785,0.0012472883723451634,9.0,243.10427154992587,184.10363016491854,22,,,
AT3G52370->AT2G04780,0.5-2h,3,gamma,UV-B,231.56074295659457,0.2919334879659321,793.1969181405359,0.01117080950080255,0.011321109272479356,quality-specific,0.2980206137068619,0.0005360886936133084,8,0.2919334879659321,0.0018883241495386196,9.0,231.56074295659457,175.35687989889266,22,,,
AT3G52370->AT2G24450,0.5-2h,3,gamma,UV-B,2.167401121175566,0.1353196185078652,16.016902390613744,0.01117080950080255,0.011321109272479356,quality-specific,0.13820336261538582,0.0002517320238825569,8,0.1353196185078652,0.0008876399318821385,9.0,2.167401121175566,1.5730188265257092,22,,,
AT3G52370->AT2G47900,0.5-2h,3,gamma,UV-B,227.00994640558437,0.2531882352426992,896.6054295057547,0.01117080950080255,0.011321109272479356,quality-specific,0.2585378386017919,0.00046679448281577415,8,0.2531882352426992,0.001642971095864108,9.0,227.00994640558437,171.9880648148357,22,,,
AT3G52370->AT3G60900,0.5-2h,3,gamma,UV-B,171.18642937530902,0.15016229386647417,1140.0094189259637,0.01117080950080255,0.011321109272479356,quality-specific,0.1533604223927973,0.00027888397119838604,8,0.15016229386647417,0.0009851860029771527,9.0,171.18642937530902,130.34728527732133,22,,,
AT3G52370->AT4G12730,0.5-2h,3,gamma,UV-B,235.99239047440096,0.30892597763051455,763.9124177399399,0.01117080950080255,0.011321109272479356,quality-specific,0.3153491925401969,0.0005684662031759647,8,0.30892597763051455,0.001991776780152047,9.0,235.99239047440096,178.66747724685285,22,,,
AT3G52370->AT5G03170,0.5-2h,3,gamma,UV-B,185.51795036150304,0.22853736230865293,811.7620177612373,0.01117080950080255,0.011321109272479356,quality-specific,0.23334544806243918,0.0004224586403299481,8,0.22853736230865293,0.0014850408933298294,9.0,185.51795036150304,141.01587262432898,22,,,
AT3G52590->AT1G16130,0.5-2h,3,gamma,UV-B,247.49881862199007,0.24461772058855102,1011.777961247072,0.01117080950080255,0.011321109272479356,quality-specific,0.24981808307249234,0.00045097643420195007,8,0.24461772058855102,0.0015830801685797638,9.0,247.49881862199007,187.35264732389575,22,,,
AT3G52590->AT1G16150,0.5-2h,3,gamma,UV-B,215.4234082514992,0.2617046139996606,823.1547963910891,0.01117080950080255,0.011321109272479356,quality-specific,0.26731088137260106,0.0004812882896405204,8,0.2617046139996606,0.001693339783248512,9.0,215.4234082514992,163.25167434783927,22,,,
AT3G52590->AT1G16160,0.5-2h,3,gamma,UV-B,170.69408625698517,0.21052048001221796,810.8193855869919,0.01117080950080255,0.011321109272479356,quality-specific,0.2150160559376655,0.0003888393159881162,8,0.21052048001221796,0.0013656225713405364,9.0,170.69408625698517,129.67436858347756,22,,,
AT3G52590->AT1G16260,0.5-2h,3,gamma,UV-B,229.05656002339737,0.33699935795346503,679.6943513910994,0.01117080950080255,0.011321109272479356,quality-specific,0.3439884258800449,0.000624765279202277,8,0.33699935795346503,0.002162005786931762,9.0,229.05656002339737,173.43189030519662,22,,,
AT3G52590->AT1G17910,0.5-2h,3,gamma,UV-B,5.609311865225817,0.20098416008126693,27.909223607261985,0.01117080950080255,0.011321109272479356,quality-specific,0.20526478052099734,0.00037202227565099515,8,0.20098416008126693,0.0013037853837790166,9.0,5.609311865225817,4.11888626881433,22,,,
AT3G52590->AT1G19390,0.5-2h,3,gamma,UV-B,72.36563586345204,0.19104589160801677,378.7866635307189,0.01117080950080255,0.011321109272479356,quality-specific,0.1951246796382506,0.000353194048263746,8,0.19104589160801677,0.0012413661092981144,9.0,72.36563586345204,55.2990421471275,22,,,
AT3G52590->AT1G21210,0.5-2h,3,gamma,UV-B,177.3726083273088,0.18907827274609312,938.0909067510709,0.01117080950080255,0.011321109272479356,quality-specific,0.1931149977168939,0.000349449636083416,8,0.18907827274609312,0.0012289909326002725,9.0,177.3726083273088,134.7279449570459,22,,,
AT3G52590->AT1G21230,0.5-2h,3,gamma,UV-B,33.1612117725877,0.18218071968543248,182.02371705329986,0.01117080950080255,0.011321109272479356,quality-specific,0.18607081012970128,0.000336934949448782,8,0.18218071968543248,0.0011842244694609642,9.0,33.1612117725877,25.28867452580423,22,,,
AT3G52590->AT1G21250,0.5-2h,3,gamma,UV-B,228.68652015398584,0.21051394222254208,1086.3248188674975,0.01117080950080255,0.011321109272479356,quality-specific,0.21500573067478318,0.0003888056302926046,8,0.21051394222254208,0.0013670808868024428,9.0,228.68652015398584,173.2510516010265,22,,,
AT3G52590->AT1G21270,0.5-2h,3,gamma,UV-B,239.67595960512898,0.25613328442558025,935.7470277345662,0.01117080950080255,0.011321109272479356,quality-specific,0.26160643318069915,0.00046553029478400604,8,0.25613328442558025,0.0016648893826155206,9.0,239.67595960512898,181.46354352816198,22,,,
AT3G52590->AT1G25390,0.5-2h,3,gamma,UV-B,262.1557792953047,0.41363329122268483,633.7879103502086,0.01117080950080255,0.011321109272479356,quality-specific,0.4222915337030706,0.0007554441091550674,8,0.41363329122268483,0.002651091749934883,9.0,262.1557792953047,198.28400539229122,22,,,
AT3G52590->AT1G30570,0.5-2h,3,gamma,UV-B,260.4767007030868,0.3084377906782567,844.5031982958276,0.01117080950080255,0.011321109272479356,quality-specific,0.3149382271964304,0.0005691811554851223,8,0.3084377906782567,0.0019909928128670267,9.0,260.4767007030868,197.09793206514956,22,,,
AT3G52590->AT1G69730,0.5-2h,3,gamma,UV-B,216.09005262365307,0.37973528135868273,569.0544524872396,0.01117080950080255,0.011321109272479356,quality-specific,0.3876554440116248,0.0006977812163136047,8,0.37973528135868273,0.002429111617205709,9.0,216.09005262365307,163.6576818368761,22,,,
AT3G52590->AT1G69910,0.5-2h,3,gamma,UV-B,240.49834707034609,0.27523270676032247,873.8000287145245,0.01117080950080255,0.011321109272479356,quality-specific,0.2810334122310971,0.0005067925289638694,8,0.27523270676032247,0.0017817614279802283,9.0,240.49834707034609,182.06284750412516,22,,,
AT3G52590->AT1G79670,0.5-2h,3,gamma,UV-B,258.4322222018088,0.3452252377339576,748.5901781055925,0.01117080950080255,0.011321109272479356,quality-specific,0.3525242852943262,0.0006358861876674564,8,0.3452252377339576,0.0022222291428121094,9.0,258.4322222018088,195.52670490295083,22,,,
AT3G52590->AT1G79680,0.5-2h,3,gamma,UV-B,125.7056741467502,0.22675462709719016,554.3687278005181,0.01117080950080255,0.011321109272479356,quality-specific,0.23159419600078782,0.0004177561610504753,8,0.22675462709719016,0.001469539599349444,9.0,125.7056741467502,95.7614943031128,22,,,
AT3G52590->AT2G21480,0.5-2h,3,gamma,UV-B,43.22284288090308,0.197098058345477,219.29613738325776,0.01117080950080255,0.011321109272479356,quality-specific,0.20128851454867247,0.0003647232840815537,8,0.197098058345477,0.0012801664628298572,9.0,43.22284288090308,33.07397883301341,22,,,
AT3G52590->AT2G23200,0.5-2h,3,gamma,UV-B,249.19656953856438,0.24744897524947962,1007.062443024154,0.01117080950080255,0.011321109272479356,quality-specific,0.25267956709847605,0.0004569017056192801,8,0.24744897524947962,0.0016044257514515549,9.0,249.19656953856438,188.6404790204973,22,,,
AT3G52590->AT2G23450,0.5-2h,3,gamma,UV-B,266.1827420247486,0.40825305244757143,652.0042910369476,0.01117080950080255,0.011321109272479356,quality-specific,0.41682468861390753,0.0007483081631626901,8,0.40825305244757143,0.0026175456275094574,9.0,266.1827420247486,201.34379751501694,22,,,
AT3G52590->AT2G39360,0.5-2h,3,gamma,UV-B,262.615497260945,0.31058032579804273,845.5638540082954,0.01117080950080255,0.011321109272479356,quality-specific,0.3170951829881733,0.0005703809707647047,8,0.31058032579804273,0.0020042866313619906,9.0,262.615497260945,198.7129120993289,22,,,
AT3G52590->AT3G04690,0.5-2h,3,gamma,UV-B,199.1718907807923,0.20364234510385104,978.0475209083899,0.01117080950080255,0.011321109272479356,quality-specific,0.2079774228047349,0.0003767008800403457,8,0.20364234510385104,0.001321591992730459,9.0,199.1718907807923,151.07221391763136,22,,,
AT3G52590->AT3G25490,0.5-2h,3,gamma,UV-B,2.3109607269111643,0.18047065231212323,12.805188529569714,0.01117080950080255,0.011321109272479356,quality-specific,0.18432649015364183,0.0003341228319901938,8,0.18047065231212323,0.0011734295683016463,9.0,2.3109607269111643,1.636349146688552,22,,,
AT3G52590->AT3G46290,0.5-2h,3,gamma,UV-B,266.3626450219251,0.3931933948583622,677.4341799863536,0.01117080950080255,0.011321109272479356,quality-specific,0.40141586290887077,0.0007211997334373074,8,0.3931933948583622,0.002524329546171806,9.0,266.3626450219251,201.49243686385856,22,,,
AT3G52590->AT3G51550,0.5-2h,3,gamma,UV-B,277.9031930988673,0.5200188716829243,534.409822857959,0.01117080950080255,0.011321109272479356,quality-specific,0.5308509376359772,0.0009494523047954183,8,0.5200188716829243,0.0033087519886653505,9.0,277.9031930988673,210.2479564185358,22,,,
AT3G52590->AT3G53840,0.5-2h,3,gamma,UV-B,135.30281036266172,0.20784472947255792,650.9802327247656,0.01117080950080255,0.011321109272479356,quality-specific,0.2122588164323428,0.0003848285759566942,8,0.20784472947255792,0.0013478276959725938,9.0,135.30281036266172,102.98168811786694,22,,,
AT3G52590->AT4G31100,0.5-2h,3,gamma,UV-B,245.51645507464346,0.20017059963857006,1226.5360423456307,0.01117080950080255,0.011321109272479356,quality-specific,0.20444113535558073,0.0003708763301878539,8,0.20017059963857006,0.001299746027328457,9.0,245.51645507464346,185.9016987955174,22,,,
AT3G52590->AT4G39110,0.5-2h,3,gamma,UV-B,216.91042738738923,0.19667919035268008,1102.8641464225627,0.01117080950080255,0.011321109272479356,quality-specific,0.20086120299934432,0.00036408681564603683,8,0.19667919035268008,0.001276853031835514,9.0,216.91042738738923,164.42986660504457,22,,,
AT3G52590->AT5G02070,0.5-2h,3,gamma,UV-B,144.9092023713076,0.1905824597242514,760.3491033800949,0.01117080950080255,0.011321109272479356,quality-specific,0.1946431930628602,0.00035276482474971626,8,0.1905824597242514,0.0012386638631867314,9.0,144.9092023713076,110.28488732584769,22,,,
AT3G52590->AT5G24010,0.5-2h,3,gamma,UV-B,261.22372095361203,0.31522603186152315,828.6870199488029,0.01117080950080255,0.011321109272479356,quality-specific,0.3218809655139772,0.0005795462222004207,8,0.31522603186152315,0.0020342540042655112,9.0,261.22372095361203,197.65936544701682,22,,,
AT3G52590->AT5G28680,0.5-2h,3,gamma,UV-B,9.361555561778191,0.19153946446005732,48.87533536844781,0.01117080950080255,0.011321109272479356,quality-specific,0.19562173851125925,0.0003542367023014806,8,0.19153946446005732,0.001244487040764365,9.0,9.361555561778191,7.015165755615379,22,,,
AT3G52590->AT5G39020,0.5-2h,3,gamma,UV-B,219.5534098199508,0.2266742267271524,968.5856790601389,0.01117080950080255,0.011321109272479356,quality-specific,0.23148477579525553,0.0004190155267752385,8,0.2266742267271524,0.0014691957470910652,9.0,219.5534098199508,166.3789677312317,22,,,
AT3G52590->AT5G39030,0.5-2h,3,gamma,UV-B,216.38548175432354,0.20164308475246986,1073.1113443337317,0.01117080950080255,0.011321109272479356,quality-specific,0.20591797861143676,0.00037369976344625317,8,0.20164308475246986,0.001308782883593908,9.0,216.38548175432354,164.02875970473212,22,,,
AT3G52590->AT5G54380,0.5-2h,3,gamma,UV-B,274.9075068017682,0.4351721791982899,631.7212357376004,0.01117080950080255,0.011321109272479356,quality-specific,0.4442579844138408,0.0007969138851150337,8,0.4351721791982899,0.0027840218576527164,9.0,274.9075068017682,207.99488336721814,22,,,
AT3G52590->AT5G61350,0.5-2h,3,gamma,UV-B,235.55484501383324,0.2293906289562916,1026.872135472963,0.01117080950080255,0.011321109272479356,quality-specific,0.23419603095384536,0.00042485837447340017,8,0.2293906289562916,0.0014863908294042028,9.0,235.55484501383324,178.38516964503475,22,,,
AT3G52820->AT5G58050,0.5-2h,3,gamma,UV-B,19.769517665782235,0.10609650151697685,186.33524558412373,0.01117080950080255,0.011321109272479356,quality-specific,0.10838045840769434,0.00019936413182060236,8,0.10609650151697685,0.0006996468841859399,9.0,19.769517665782235,15.161392802508555,22,,,
AT3G52840->AT1G05590,0.5-2h,3,gamma,UV-B,227.90140376166767,0.226300512832623,1007.0741816225079,0.01117080950080255,0.011321109272479356,quality-specific,0.2311157533837275,0.0004198319506851518,8,0.226300512832623,0.0014759318264174997,9.0,227.90140376166767,172.69596032494863,22,,,
AT3G52840->AT1G65590,0.5-2h,3,gamma,UV-B,253.25124075124168,0.2843059543471008,890.7700907384256,0.01117080950080255,0.011321109272479356,quality-specific,0.2903264936698393,0.0005282535398626761,8,0.2843059543471008,0.0018411912930183872,9.0,253.25124075124168,191.6822586258296,22,,,
AT3G53040->AT2G41700,0.5-2h,3,gamma,UV-B,230.41890100118542,0.1305620219772255,1764.823319306271,0.01117080950080255,0.011321109272479356,quality-specific,0.13339280898502362,0.0002429530040052782,8,0.1305620219772255,0.0008582814288392935,9.0,230.41890100118542,174.61273169071046,22,,,
AT3G53230->AT1G24140,0.5-2h,3,gamma,UV-B,185.26788858938679,0.1515247698752854,1222.6904468614216,0.01117080950080255,0.011321109272479356,quality-specific,0.15480593879342508,0.0002781550445121381,8,0.1515247698752854,0.0009913423949973158,9.0,185.26788858938679,140.80665286647968,22,,,
AT3G53230->AT1G55350,0.5-2h,3,gamma,UV-B,260.10123446404566,0.24943857715520204,1042.7466249625425,0.01117080950080255,0.011321109272479356,quality-specific,0.25474315787793034,0.00045920448648431985,8,0.24943857715520204,0.0016168148877815235,9.0,260.10123446404566,196.8558184959028,22,,,
AT3G53230->AT1G59970,0.5-2h,3,gamma,UV-B,218.86807892487622,0.2099639287305926,1042.4079995460013,0.01117080950080255,0.011321109272479356,quality-specific,0.21443531106173114,0.0003873819491112129,8,0.2099639287305926,0.0013674755264389753,9.0,218.86807892487622,165.92629924517755,22,,,
AT3G53230->AT1G65590,0.5-2h,3,gamma,UV-B,252.4059953500553,0.22349228783781408,1129.37228300792,0.01117080950080255,0.011321109272479356,quality-specific,0.2282487091760263,0.00041386177029621414,8,0.22349228783781408,0.0014532672613566703,9.0,252.4059953500553,191.07429722580588,22,,,
AT3G53230->AT1G70170,0.5-2h,3,gamma,UV-B,197.96668994787203,0.22256494231662355,889.4783153505023,0.01117080950080255,0.011321109272479356,quality-specific,0.2273198111429066,0.0004106709574060157,8,0.22256494231662355,0.0014452647031464527,9.0,197.96668994787203,150.2430519316127,22,,,
AT3G53230->AT2G45040,0.5-2h,3,gamma,UV-B,150.22404978875213,0.15755786381910572,953.4532021913318,0.01117080950080255,0.011321109272479356,quality-specific,0.1609281182063163,0.00029257827066157924,8,0.15755786381910572,0.0010307226136600197,9.0,150.22404978875213,114.40908939152271,22,,,
AT3G53230->AT3G09840,0.5-2h,3,gamma,UV-B,270.34093952358194,0.37144446942240145,727.8098390964439,0.01117080950080255,0.011321109272479356,quality-specific,0.37925458944774604,0.000678271533633371,8,0.37144446942240145,0.0023826643755713007,9.0,270.34093952358194,204.55986722982976,22,,,
AT3G53230->AT3G28860,0.5-2h,3,gamma,UV-B,266.0557865911477,0.3060802364083701,869.235432228881,0.01117080950080255,0.011321109272479356,quality-specific,0.31257347779543754,0.00056178056741714,8,0.3060802364083701,0.0019769894561852976,9.0,266.0557865911477,201.33229104343656,22,,,
AT3G53230->AT4G16640,0.5-2h,3,gamma,UV-B,136.7979032909836,0.15022939426753096,910.5934558144571,0.01117080950080255,0.011321109272479356,quality-specific,0.15344731713568188,0.000278878004397312,8,0.15022939426753096,0.0009841345237310616,9.0,136.7979032909836,104.29348388088701,22,,,
AT3G53230->AT5G01410,0.5-2h,3,gamma,UV-B,258.16475984153004,0.3537585720011305,729.7766903036488,0.01117080950080255,0.011321109272479356,quality-specific,0.3611753659941088,0.0006476373982601591,8,0.3537585720011305,0.002268254079265155,9.0,258.16475984153004,195.29417965576383,22,,,
AT3G53230->AT5G10450,0.5-2h,3,gamma,UV-B,267.9577560369993,0.3990074213505363,671.5608324527699,0.01117080950080255,0.011321109272479356,quality-specific,0.407382433624899,0.0007296548252182967,8,0.3990074213505363,0.0025516059918334177,9.0,267.9577560369993,202.71108570594217,22,,,
AT3G53230->AT5G12110,0.5-2h,3,gamma,UV-B,224.08835819273762,0.2666670219239639,840.3302237223508,0.01117080950080255,0.011321109272479356,quality-specific,0.27230261608888706,0.0004906520312447323,8,0.2666670219239639,0.001717103781550838,9.0,224.08835819273762,169.79055614248637,22,,,
AT3G54590->AT4G40090,0.5-2h,3,gamma,UV-B,249.11967483732553,0.2390512468010774,1042.1182828827762,0.01117080950080255,0.011321109272479356,quality-specific,0.24397196385458755,0.00044614913438225897,8,0.2390512468010774,0.0015591369149519348,9.0,249.11967483732553,188.5788025616638,22,,,
AT3G55500->AT1G74190,0.5-2h,3,gamma,UV-B,8.94286213507522,0.09711957654339139,92.08094241514429,0.01117080950080255,0.011321109272479356,quality-specific,0.09924419207173818,0.0001836711165880625,8,0.09711957654339139,0.0006430539215290527,9.0,8.94286213507522,6.840034810217622,22,,,
AT3G56310->AT1G05590,0.5-2h,3,gamma,UV-B,240.37855831217018,0.24568093325460783,978.4176375749005,0.01117080950080255,0.011321109272479356,quality-specific,0.250885145764475,0.0004542933510445799,8,0.24568093325460783,0.0015964342110666313,9.0,240.37855831217018,182.01769180055985,22,,,
